id,lat,lon,name,amenity,cuisine
72448995,34.0766932,-118.2160126,,,burger
77741928,34.190943,-118.3305106,Hometown Buffet,,
77741928,34.190943,-118.3305106,,restaurant,
77741928,34.190943,-118.3305106,,,american
78956456,34.1789188,-118.3126281,Downtown Burbank,,
92261014,34.055735,-117.1888961,Redlands,,
92261749,34.0544332,-117.1816713,The Vault,,
92261749,34.0544332,-117.1816713,,pub,
92276492,34.056794,-117.182418,Royal Falconer,,
92276492,34.056794,-117.182418,,pub,
92276809,34.0565967,-117.1824163,Darby's American Cantina,,
92276809,34.0565967,-117.1824163,,pub,
95208357,34.2575483,-118.6939247,,parking,
95250594,34.490907,-119.436554,Murietta Divide,,
95429871,34.1926994,-118.8783918,Conejo Valley Community Center,,
95553205,34.2246722,-118.8795101,,parking,
95568271,34.1972525,-119.1597823,Rose Ave / MP 405.25,,
95579877,34.2162478,-119.0337574,Camarillo,,
95579949,34.200032,-119.1762015,Oxnard,,
95580123,34.2506896,-119.2030177,East Ventura,,
95598303,34.1151133,-119.0884203,Gate 3,,
95655803,34.226062,-118.984133,Sally Residential Care Home,,
97044219,34.0573651,-117.1907772,Circle K & Minimart,,
97044219,34.0573651,-117.1907772,,fuel,
97045590,34.0590042,-117.1959165,Benjarong Thai Cuisine,,
97045590,34.0590042,-117.1959165,,restaurant,
97045590,34.0590042,-117.1959165,,,thai
97051991,34.0557093,-117.1861625,,police,
97056833,34.0495619,-117.198022,,parking,
97057032,34.0478042,-117.207793,,parking,
98195675,34.0695688,-117.2615984,Myung GA Tofu and Korean BBQ,,
98195675,34.0695688,-117.2615984,,restaurant,
98195675,34.0695688,-117.2615984,,,korean
98197574,34.0867574,-117.279203,Party House Restaurant,,
98197574,34.0867574,-117.279203,,restaurant,
98197574,34.0867574,-117.279203,,,korean
98199129,34.0916869,-117.2768812,Pho Ha Vietnamese Restaurant,,
98199129,34.0916869,-117.2768812,,restaurant,
98199129,34.0916869,-117.2768812,,,vietnamese
98640668,34.0563345,-117.186232,ḾU,,
98640668,34.0563345,-117.186232,,restaurant,
98640668,34.0563345,-117.186232,,,thai
98641153,34.0487299,-117.2083131,Watercress Vietnamese Bistro,,
98641153,34.0487299,-117.2083131,,restaurant,
98641153,34.0487299,-117.2083131,,,vietnamese
98659556,34.0485747,-117.2256087,,fuel,
105912772,34.0477995,-117.2195491,Taylor's Cocktail Lounge,,
105912772,34.0477995,-117.2195491,,pub,
105913520,34.0587264,-117.1819972,Boiler Room,,
105913520,34.0587264,-117.1819972,,pub,
111124306,34.0537971,-117.2610925,Loma Linda,,
122418936,34.0907667,-118.3666906,,police,
122573497,33.6859519,-117.6403103,24-2A,,
122573499,33.6894691,-117.6390816,M-24,,
122670487,33.6035099,-117.9002155,Balboa Island Ferry,,
122670487,33.6035099,-117.9002155,,ferry_terminal,
122691071,33.8665967,-118.1840644,,yes,
122695155,33.5239317,-117.6900191,Rockless Table,,
122766393,33.7448303,-117.9277078,Taco Truck,,
122771956,33.9278419,-118.3728446,,fountain,
122849864,34.0420696,-118.5023161,Gale Pl,,
122850465,33.7276307,-117.6499548,Jackson Ranch Road North,,
122850467,33.7247103,-117.648798,Jackson Ranch Road South,,
122872979,33.4554885,-117.6680714,Beach Rd / MP 201.00,,
122909991,33.8554836,-117.8401898,La Palma Ave / MP 1.10,,
122910274,34.2394291,-118.0932915,Eaton Saddle,,
122937230,33.516246,-117.6696644,Oso Road / MP 196.20,,
122937237,33.5077449,-117.6660972,La Zanja Street / MP 196.80,,
122937248,33.5014109,-117.664057,San Juan Capistrano Depot,,
122937250,33.4981712,-117.6639349,Del Obispo Street / MP 197.40,,
122945728,33.6055299,-117.898385,Balboa Island Ferry,,
122945728,33.6055299,-117.898385,,ferry_terminal,
122985598,33.8658379,-117.9982249,Beach Blvd / MP 504.60,,
123031244,33.8248679,-117.7167444,Windy Ridge Toll Plaza,,
123064732,34.373374,-117.7522017,Vincent Gap,,
123074880,33.9417182,-118.138684,Paramount Blvd / MP 10.23,,
123134415,33.7701426,-118.2786577,Figueroa St / MP 2.5,,
123218482,34.2522827,-118.5951012,Munch Box,,
123297034,34.1428663,-118.0292572,Arcadia,,
123297660,34.1139682,-117.8263465,Gladstone Ave / MP 111.40,,
123298022,34.0939922,-117.7367263,Towne Ave / MP 31.90,,
123298040,34.0939528,-117.7192644,Indian Hill Blvd / MP 32.90,,
123352325,34.1298176,-117.8463937,Loraine Ave / MP 113.20,,
123370710,34.1685227,-118.3964997,Laurel Canyon Bus Stop,,
123386730,34.0263634,-118.3721521,La Cienega/Jefferson,,
123391340,34.0937783,-117.7367226,Towne Ave / MP 31.90,,
123394441,33.8888429,-118.2916227,157th St / MP 496.23,,
123431177,33.7809032,-118.245482,Anaheim St / MP 502.0,,
123436240,33.8665887,-118.1830616,,yes,
123673646,34.2462587,-118.3023875,Spider Bite Gap,,
123774379,34.2120141,-118.2188064,YMCA of the Foothills,,
123774379,34.2120141,-118.2188064,,community_centre,
130102937,34.039844,-117.1003729,Lot D,,
130102937,34.039844,-117.1003729,,parking,
130412636,34.0379552,-117.1733505,,parking,
131182701,34.0379268,-117.1723744,Outdoor Theatre,,
131182701,34.0379268,-117.1723744,,theatre,
140042295,34.0390405,-117.1506774,,place_of_worship,
140042872,34.0439551,-117.1549346,,place_of_worship,
140043177,34.0490969,-117.1566855,,place_of_worship,
140103093,34.0413876,-117.1562993,,fuel,
150932281,34.1705609,-118.8375937,Thousand Oaks,,
150932285,33.9303225,-118.2114933,Lynwood,,
150932302,33.9466832,-117.2964306,Box Springs,,
150932438,33.9319577,-117.9678408,Des Moines,,
150932667,34.2183381,-118.9884338,Leisure Village,,
150932683,33.7972822,-118.3004717,Harbor City,,
150932765,33.3150324,-117.33226,Jofegan,,
150932767,33.9008485,-118.3114626,Strawberry Park,,
150932769,33.8800155,-118.3175735,Moneta,,
150932834,33.8516705,-117.5507827,Pepper Corner,,
150932863,33.9605701,-118.1853486,Cudahy,,
150932898,34.5074925,-118.4520273,Las Cantilles,,
150932922,33.6325209,-117.9156132,Cliff Haven,,
150932952,33.5532199,-117.772503,Canyon Acres,,
150932961,34.1283442,-117.2086513,Highland,,
150933028,33.5510165,-117.6385401,Ladera Ranch,,
150933054,34.0580666,-117.6844996,Narod,,
150933055,34.171395,-118.3486896,McNeil,,
150933278,34.2163939,-119.0376024,Camarillo,,
150933376,34.2494509,-117.4575498,Keenbrook,,
150933406,34.0705664,-118.2050727,Lincoln Heights,,
150933465,34.4149964,-118.5406413,Pardee,,
150933467,33.3033679,-116.9814167,Pauma Valley,,
150933472,34.4263886,-117.3008784,Hesperia,,
150933512,34.2291712,-119.0948267,Spanish Hills,,
150933544,33.4118948,-117.147616,Rainbow,,
150933640,33.9630705,-118.2325726,Firestone Park,,
150933655,33.5908562,-117.5094895,San Juan Hot Springs,,
150933691,34.3941641,-118.9601002,Keith,,
150933693,33.875571,-117.7567215,Esperanza,,
150933711,34.1244507,-118.6014742,Glenview,,
150933726,33.9885113,-118.2993022,Wildasin,,
150933787,33.8266829,-117.8042222,Cerro Villa Heights,,
150933794,33.7661305,-117.2842053,Good Meadow,,
150933798,34.5611021,-118.0403477,Pearland,,
150933802,33.9214049,-117.3883778,Prenda,,
150933823,34.252225,-118.2884105,Tujunga,,
150933940,34.0483474,-117.2308736,Bryn Mawr,,
150933945,34.3902773,-117.5761641,Mountain Top Junction,,
150933949,34.1202891,-117.246986,Warm Springs,,
150933956,33.7802951,-118.3147942,Harbor Hills,,
150933966,34.2694477,-118.9506551,Lagol,,
150934051,34.0916774,-117.5475515,Rochester,,
150934072,34.1555638,-117.6564437,San Antonio Heights,,
150934084,33.6527991,-117.5703251,Robinson Ranch,,
150934087,34.3016688,-117.8392279,Falling Springs,,
150934130,34.0811213,-118.1778495,El Sereno,,
150934166,33.7197436,-116.9503013,Ramona Bowl,,
150934166,33.7197436,-116.9503013,,theatre,
150934169,33.8652931,-117.8089454,Yorba,,
150934179,33.9825136,-118.3195195,Van Ness,,
150934188,34.0272344,-118.3175756,Jefferson Park,,
150934426,34.4497159,-119.2581675,Arbolada,,
150934577,34.4316622,-118.3775808,Lang,,
150934641,33.5966918,-117.1097523,Dutch Village,,
150934697,34.020291,-118.2206283,Ninth Street Junction,,
150934699,34.2255601,-119.1351059,Nyland,,
150934708,34.377498,-118.6120323,Pico,,
150934740,34.280531,-119.1601473,West Saticoy,,
150934800,33.9000176,-117.2550396,March Field,,
150934802,34.0555654,-118.4178565,Century City,,
150934815,34.2300069,-117.2628206,Arrowhead Highlands,,
150934825,33.7269628,-117.8331107,Aliso,,
150934918,33.6680772,-117.3272615,Lake Elsinore,,
150934946,33.9964933,-117.4079318,Rubidoux,,
150934961,34.330278,-119.1256617,Limoneira,,
150935044,34.1966715,-118.8200935,North Ranch,,
150935060,33.8483517,-117.2539277,Val Verde,,
150935064,34.5222138,-118.2622996,Boiling Point,,
150935125,34.0022327,-118.4836879,Ocean Park,,
150935197,33.8394787,-117.5238775,El Cerrito,,
150935202,34.2691696,-118.7375916,Community Center,,
150935250,33.6989086,-117.7936653,Como,,
150935317,33.8333516,-117.2961512,Mead Valley,,
150935325,34.3602764,-118.5214744,Waltz,,
150935360,33.9533546,-117.3961623,Riverside,,
150935405,34.4211072,-118.4923066,Honby,,
150935463,33.7155732,-117.9886707,Ocean View,,
150935508,33.7872386,-118.401813,Palos Verdes Estates,,
150935515,34.4699961,-117.6347777,Pinon Hills Estates,,
150935519,34.3911125,-117.2175428,Apple Valley Highlands,,
150935555,33.859592,-118.2106472,Rancho Dominguez,,
150935627,34.0311187,-118.8431468,Trancas,,
150935630,34.0652895,-117.4844939,Declez,,
150935825,34.1977859,-117.3325451,Devil Canyon,,
150935958,33.9405674,-118.2428485,Watts,,
150936077,33.7250179,-117.9050573,Santa Ana Gardens,,
150936088,33.9318775,-117.9461074,La Habra,,
150936092,33.8992488,-117.9365881,Sunny Hills,,
150936096,34.1033192,-117.5751735,Rancho Cucamonga,,
150936203,33.9572744,-117.4175057,Magnolia Avenue,,
150936207,33.9021795,-117.8375697,Carlton,,
150936244,34.070013,-117.1344806,Mentone,,
150936393,34.1066756,-117.8067257,San Dimas,,
150936486,34.265559,-118.9150982,Moorpark Home Acres,,
150936682,34.4758314,-117.2808782,Thorn,,
150936735,34.011681,-117.3833789,Belltown,,
150936782,34.0127895,-117.9047845,South San Jose Hills,,
150936971,34.0933437,-117.5817191,North Cucamonga,,
150937064,34.1527828,-119.2184416,Silver Strand,,
150937127,33.7064067,-117.9878373,Liberty Park,,
150937155,34.2572261,-118.9962124,Somis,,
150937341,34.3116702,-117.4747722,Cajon Junction,,
150937440,34.0497323,-117.9967323,Bassett,,
150937442,34.1308393,-118.6453642,Calabasas Highlands,,
150937444,34.0994542,-118.2564635,Silver Lake Heights,,
150937470,34.5361067,-117.2911565,Victorville,,
150937496,34.0516769,-117.968398,West Puente Valley,,
150937764,34.0022359,-117.4633817,Henshaw,,
150937897,34.3124991,-119.3598371,Solimar,,
150937957,33.9714025,-118.113402,McCampbell,,
150937961,34.240837,-118.6370332,Chatsworth Lake Manor,,
150937964,34.2460204,-117.210297,Blue Jay,,
150938197,33.9765588,-118.1397799,Laguna,,
150938201,34.0477848,-118.7742551,Malibu Vista,,
150938253,34.184172,-118.9106525,Newbury Park,,
150938256,34.1261318,-118.0547966,West Arcadia,,
150938258,34.1055638,-118.0175665,East Arcadia,,
150938264,34.4719383,-118.1809079,Paris,,
150938306,34.0711186,-119.014822,Sycamore Cove,,
150938348,34.4069249,-118.9246886,North Fillmore,,
150938375,34.3985613,-118.9125093,Fillmore,,
150938408,34.2622252,-118.673701,Santa Susana Knolls,,
150938446,34.1458435,-116.9825321,Angelus Oaks,,
150938448,34.4833255,-119.3053921,Matilija Springs,,
150938559,34.1394513,-117.9772873,Duarte,,
150938561,33.9694595,-116.9422467,Highland Springs,,
150938609,34.1966717,-119.0998266,Leesdale,,
150938622,34.4713877,-117.1717086,Cotners Corner,,
150938735,33.5753324,-117.8409286,Crystal Cove,,
150938805,34.0611179,-118.7403651,Malibu Bowl,,
150938813,33.8020715,-117.1460868,Nuevo,,
150938887,34.1908379,-119.2414984,Oxnard Shores,,
150938998,33.9170444,-117.8888557,Brea,,
150939016,34.1064001,-117.3703235,Rialto,,
150939026,33.8953108,-117.0552186,Eden Hot Springs,,
150939073,34.0452883,-117.9436749,Valinda,,
150939144,33.3508685,-116.7375211,Holcomb Village,,
150939146,34.1008426,-117.7678355,La Verne,,
150939148,34.0335491,-117.1584229,Redlands Heights,,
150939150,34.2619469,-118.3517463,Shadow Hills,,
150939153,33.7680725,-118.0856194,Leisure World,,
150939174,34.251114,-118.3703581,Stonehurst,,
150939397,33.8322043,-118.2517547,Carson,,
150939456,33.4641975,-116.9139133,Radec,,
150939466,34.4213896,-117.0903172,Fizzben Heights,,
150939582,34.3952752,-118.8495401,Cavin,,
150939687,34.0159398,-118.111975,Montebello,,
150939691,33.8752945,-117.5664449,Corona,,
150939735,33.6525204,-117.8956126,Santa Ana Heights,,
150939748,34.1919496,-118.3509121,Vega,,
150939819,33.9536239,-118.0036759,Friendly Hills,,
150939831,34.1719535,-117.3028216,Arrowhead Farms,,
150939833,34.4330501,-119.295669,Golden Oaks Mobile Home Park,,
150939870,33.5408618,-116.7439092,Cahuilla,,
150939899,34.2297292,-117.2250419,Rimforest,,
150939977,34.5227748,-117.1205964,Thunderbird Ranches,,
150940009,34.3608341,-117.6333884,Wrightwood,,
150940013,34.3247227,-119.1028831,Haines,,
150940017,33.5948758,-117.6882067,Laguna Hills,,
150940019,34.1633382,-119.2278864,Oxnard Beach,,
150940032,34.1066762,-117.6892221,College Heights,,
150940049,34.2716694,-118.7089797,Santa Susana,,
150940053,34.2663957,-116.892532,Minnelusa,,
150940077,33.7661309,-117.0841957,Juniper Springs,,
150940079,33.4400269,-118.4992459,Two Harbors,,
150940098,34.1388964,-117.8814507,La Fetra,,
150940100,34.2811136,-118.7992604,Strathearn,,
150940130,34.090568,-117.2694866,Garden Park,,
150940142,34.2780578,-118.6014769,Twin Lakes,,
150940146,33.5816934,-116.9322462,Sage,,
150940148,33.3764196,-117.2511466,Fallbrook,,
150940302,33.5401986,-116.995567,GlenOak Hills,,
150940323,34.0151361,-117.1827524,Ordway,,
150940343,33.937517,-117.2305944,Moreno Valley,,
150940371,34.0216362,-117.8996032,Woodside Village,,
150940384,33.9930677,-117.9686755,Hacienda Heights,,
150940512,33.5663172,-117.2997836,La Cresta,,
150940563,34.0608467,-117.1464255,Warner,,
150941105,34.1094541,-117.6406097,Los Olivos,,
150941199,33.9200153,-118.2811844,Athens,,
150941214,34.0908431,-118.1792385,Newton Park,,
150941443,33.4800303,-116.9633586,Butterfield Lake Estates,,
150941450,34.2572249,-118.4670285,Mission Hills,,
150941639,34.088345,-116.9203046,Forest Falls,,
150941695,34.2572249,-118.4675842,Hickson,,
150941705,34.4538865,-117.386436,Sunset Ridge,,
150941721,34.0436252,-117.171704,Plymouth Village,,
150941753,33.7358518,-118.2922934,San Pedro,,
150941852,34.0772545,-118.6022922,Fernwood,,
150941871,34.3322218,-118.3336903,Indian Springs,,
150941903,34.2647247,-118.5231415,Granada Hills,,
150941906,33.9597349,-118.4006322,Westchester,,
150941912,34.3798765,-118.5291917,Newhall,,
150941974,34.1458435,-116.9855877,Glen Martin,,
150942006,33.4014191,-117.2069784,Ridgecrest Estates,,
150942044,34.0489989,-118.9541263,South Beach,,
150942185,34.4399954,-118.5320299,Rancho Santa Clarita,,
150942206,34.4194407,-118.656478,Del Valle,,
150942225,34.2988931,-117.4564384,Cajon,,
150942319,33.9793521,-118.0651248,West Whittier,,
150942375,34.1144504,-118.7778678,Cornell,,
150942402,34.1976308,-119.1803818,Oxnard,,
150942428,33.712518,-117.9475585,Colonia Juarez,,
150942501,33.6408845,-117.6029341,Rancho Santa Margarita,,
150942508,34.1005673,-116.9991979,Mountain Home Village,,
150942521,34.2108413,-117.0833709,Arrowbear Lake,,
150942542,34.3672238,-117.3422682,Lugo,,
150942592,33.4311398,-117.2767029,De Luz Heights,,
150942658,34.5391583,-118.1064611,Alpine,,
150942683,33.8330727,-118.2264595,Dolores,,
150942812,34.0408457,-117.4889384,Southridge Village,,
150942990,33.96185,-118.3550377,Inglewood,,
150943000,33.8066822,-117.9845052,Clair,,
150943004,34.0761203,-118.0078438,Maxson,,
150943145,33.9830688,-118.096735,Pico Rivera,,
150943414,34.1214063,-117.2260771,Harlem Springs,,
150943451,33.4270275,-117.6124179,San Clemente,,
150943467,33.7872568,-117.8503088,Orange,,
150943569,33.7253152,-117.3974199,Alberhill,,
150943581,34.0480643,-118.5264706,Pacific Palisades,,
150943659,34.0814014,-117.3050433,Bunker Hill,,
150943723,33.8060833,-117.9993278,Los Alamitos Junction,,
150943727,33.860011,-118.1856252,North Long Beach,,
150943810,34.0057445,-117.9064084,Marne,,
150943839,34.4241671,-117.196709,Mariana Ranchos,,
150943863,34.1361187,-117.865339,Glendora,,
150943867,34.5424918,-118.0300697,Four Points,,
150943871,34.09751,-117.6483876,Upland,,
150943874,34.2877801,-118.8584293,Virginia Colony,,
150943887,33.7901623,-117.8049276,El Modena,,
150943908,33.7322431,-117.0119697,Egan,,
150944204,34.4397173,-118.3148011,Russ,,
150944208,34.067513,-117.1042014,Greenspot,,
150944251,34.0625103,-118.0903465,South San Gabriel,,
150944258,34.0663976,-118.4731361,Westgate Heights,,
150944419,34.0142322,-118.2384346,Clement Junction,,
150944485,34.5358283,-117.3350463,Golden Mesa,,
150944508,34.1864367,-116.9140066,Seven Oaks,,
150944532,33.9466823,-117.3850448,Pachappa,,
150944787,34.0166781,-117.980065,Foothill Transit 281,,
150944804,34.4269399,-119.0945499,Sulphur Springs,,
150944820,34.2005602,-118.4492491,North Sherman Way,,
150944877,34.4461079,-117.8522857,Valyermo,,
150945026,34.3880552,-117.6100543,Wildhorse Canyon,,
150945088,33.9202933,-117.4464354,Arlington,,
150945230,34.0116799,-117.4847714,Glen Avon,,
150945246,34.5008311,-117.1858759,Apple Valley,,
150945285,33.5016932,-117.6625509,San Juan Capistrano,,
150945291,34.4341655,-117.3592131,North Star Ranch,,
150945408,33.8655709,-118.3445183,Perry,,
150945494,34.00668,-118.1678487,Bandini,,
150945497,34.521104,-117.9836793,Littlerock,,
150945527,34.0164018,-118.1653487,Winter Gardens,,
150945576,34.0463986,-118.448135,West Los Angeles,,
150945579,33.7483311,-118.3707683,Rancho Palos Verdes,,
150945713,34.01979,-117.9503677,La Puente,,
150945851,33.9195386,-118.2674354,Willowbrook,,
150945874,34.0436182,-118.7392536,El Nido,,
150945933,34.2343559,-117.2021891,Meadowbrook Woods,,
150945979,34.0327862,-118.6884215,Malibu Beach,,
150945982,33.8402947,-118.223126,Elftman,,
150946006,34.469994,-118.1967418,Acton,,
150946021,34.0736204,-118.4003563,Beverly Hills,,
150946024,33.7605723,-117.9342249,Colonia Manzanilla,,
150946201,34.2147263,-118.4653611,Raymer,,
150946209,34.3997225,-117.3406015,Oak Hills,,
150946219,34.0388889,-118.1647222,Maravilla,,
150946232,33.7810233,-117.7997515,Panorama Heights,,
150946240,34.3449986,-119.2970572,Weldons,,
150946314,33.8111279,-118.3061834,Ironsides,,
150946471,34.2433411,-116.8289178,Sugarloaf,,
150946595,33.5953039,-116.9525243,Sycamore Hills,,
150946619,34.2091711,-118.4375823,Gemco,,
150946625,34.2388955,-117.2336533,Twin Peaks,,
150946664,34.1540064,-117.3439565,Muscoy,,
150946669,33.5225261,-117.7075526,Laguna Niguel,,
150946698,34.1758391,-118.0842356,Kinneloa Mesa,,
150946719,34.1683386,-118.6059197,Woodland Hills,,
150946733,34.3716651,-118.9328768,Bardsdale,,
150946744,34.2352847,-117.1792073,Skyforest,,
150946783,34.4066636,-118.7567586,Camulos,,
150946876,33.9886772,-117.4535378,De Anza Village,,
150946964,33.6316886,-117.5664362,Dove Canyon,,
150946987,34.2977786,-119.302057,Chrisman,,
150947164,34.1163979,-118.2564637,Atwater,,
150947173,33.8141851,-116.7375177,Pine Wood,,
150947176,34.509159,-118.3653581,Sleepy Valley,,
150947186,34.2361168,-117.6600553,Mount Baldy,,
150947254,34.4777741,-117.4078252,Eagle Ranch,,
150947293,34.1363945,-118.7745348,Agoura Hills,,
150947330,33.7683524,-117.3361516,Camelot Hills,,
150947354,33.9414035,-118.3022963,Westmont,,
150947375,34.1241749,-118.1481266,Raymond Hill,,
150947479,34.1477879,-117.2872654,Arrowhead,,
150947524,33.9761238,-117.9053395,Rowland Heights,,
150947527,33.9614022,-118.0703448,Los Nietos Junction,,
150947529,33.8358492,-118.3406288,Torrance,,
150947589,34.131121,-117.4939392,West End,,
150947607,34.1687712,-118.402216,Garnsey,,
150947696,33.9323307,-117.5508901,Norco,,
150947710,34.2534672,-119.2067452,Montalvo,,
150947750,33.6147446,-117.5664361,Trabuco Highlands,,
150947761,34.1097338,-117.170594,East Highlands,,
150947838,33.6060398,-117.1661673,Antelope Hills,,
150947856,34.3999971,-118.9503775,Sespe,,
150947862,34.1430352,-118.7381107,Agoura,,
150947999,34.0611213,-118.3672997,Carthay Circle,,
150948023,33.7414093,-117.0730838,Valley Vista,,
150948035,34.3150011,-118.8920418,Epworth,,
150948155,34.0494574,-116.9478045,Oak Glen,,
150948161,34.148899,-117.243375,Del Rosa,,
150948192,33.8461263,-118.059231,Bingham,,
150948208,33.8275154,-118.3797962,Clifton,,
